algo,epoch,lret_t0,lret_t1,comp_t0,comp_t1
vqe_noisy,0,0.9971214925466101,0.9978881335981188,0.9971076870075213,0.9978799594200901
vqe_noisy,1,0.9971214925466101,0.9978881335981188,0.9971076870075213,0.9978799594200901
vqe_noisy,2,0.9971214925466101,0.9978881335981188,0.9971076870075213,0.9978799594200901
vqe_noisy,3,0.9971214925466101,0.9978881335981188,0.9971076870075213,0.9978799594200901
vqe_noisy,4,0.9971214925466101,0.9978881335981188,0.9971076870075213,0.9978799594200901
vqe_noisy,5,0.9971214925466101,0.9978881335981188,0.9971076870075213,0.9978799594200901
vqe_noisy,6,0.9971214925466101,0.9978881335981188,0.9971076870075213,0.9978799594200901
vqe_noisy,7,0.9971214925466101,0.9978881335981188,0.9971076870075213,0.9978799594200901
vqe_noisy,8,0.9971214925466101,0.9978881335981188,0.9971076870075213,0.9978799594200901
vqe_noisy,9,0.9971214925466101,0.9978881335981188,0.9971076870075213,0.9978799594200901
